Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time_uniform,dV_dt,dT_dt,SOC,mode
4.197777018222757,-0.0041165775736803,5.664182556239294,0.0002,0.0,0.0,,,0.9999994282531147,discharge
4.197687293376199,-0.003804144394622,5.665869079614646,0.0002,0.4681111111111111,1.0,-8.972484655789259e-05,0.0016865233753522,0.9999988998997267,discharge
4.197597568529641,-0.0034917112155638,5.667555602989998,0.0002,0.9362222222222224,2.0,-8.972484655789259e-05,0.0016865233753513,0.9999984149398355,discharge
4.197507843683083,-0.0031792780365056,5.66924212636535,0.0002,1.4043333333333334,3.0,-8.972484655789259e-05,0.0016865233753522,0.9999979733734417,discharge
4.197418118836525,-0.0028668448574474,5.670928649740701,0.0002,1.8724444444444448,4.0,-8.972484655789259e-05,0.0016865233753513,0.9999975752005448,discharge
4.1973283939899675,-0.0025544116783891,5.6726151731160535,0.0002,2.3405555555555555,5.0,-8.972484655789259e-05,0.0016865233753522,0.9999972204211449,discharge
4.19723866914341,-0.0022419784993309,5.674301696491405,0.0002,2.808666666666667,6.0,-8.972484655789259e-05,0.0016865233753513,0.9999969090352423,discharge
4.197148944296852,-0.0019295453202727,5.675988219866757,0.0002,3.2767777777777782,7.0,-8.972484655789259e-05,0.0016865233753522,0.9999966410428367,discharge
4.197059219450294,-0.0016171121412145,5.677674743242108,0.0002,3.744888888888889,8.0,-8.972484655789259e-05,0.0016865233753513,0.9999964164439282,discharge
4.196969494603736,-0.0013046789621563,5.679361266617461,0.0002,4.213,9.0,-8.972484655789259e-05,0.0016865233753522,0.9999962352385168,discharge
4.1838245482660055,-0.0723933353344722,5.679272201038248,0.0716142857142857,4.1585,10.0,-0.0131449463377304,-8.906557921228853e-05,0.9999861806086092,discharge
4.170679601928275,-0.1434819917067882,5.679183135459035,0.1430285714285714,4.104,11.0,-0.0131449463377304,-8.90655792131767e-05,0.9999662525542055,discharge
4.157534655590545,-0.2145706480791041,5.679094069879822,0.2144428571428571,4.0495,12.0,-0.0131449463377304,-8.90655792131767e-05,0.9999364510753056,discharge
4.144389709252814,-0.2856593044514201,5.67900500430061,0.2858571428571428,3.995,13.0,-0.0131449463377304,-8.906557921228853e-05,0.9998967761719096,discharge
4.131244762915084,-0.356747960823736,5.678915938721397,0.3572714285714286,3.9405,14.0,-0.0131449463377304,-8.906557921228853e-05,0.9998472278440174,discharge
4.118099816577353,-0.427836617196052,5.678826873142184,0.4286857142857143,3.886,15.0,-0.0131449463377304,-8.90655792131767e-05,0.9997878060916291,discharge
4.104954870239624,-0.4989252735683679,5.678737807562971,0.5001000000000001,3.8315,16.0,-0.0131449463377295,-8.90655792131767e-05,0.9997185109147446,discharge
4.091809923901893,-0.5700139299406839,5.678648741983759,0.5715142857142858,3.777,17.0,-0.0131449463377304,-8.906557921228853e-05,0.9996393423133639,discharge
4.078664977564163,-0.6411025863129999,5.6785596764045465,0.6429285714285715,3.7225,18.0,-0.0131449463377304,-8.906557921228853e-05,0.9995503002874871,discharge
4.065520031226432,-0.7121912426853159,5.678470610825333,0.7143428571428572,3.668,19.0,-0.0131449463377304,-8.90655792131767e-05,0.9994513848371142,discharge
4.052375084888702,-0.7832798990576318,5.67838154524612,0.7857571428571429,3.6135,20.0,-0.0131449463377304,-8.90655792131767e-05,0.9993425959622451,discharge
4.0392301385509715,-0.8543685554299477,5.678292479666908,0.8571714285714287,3.559,21.0,-0.0131449463377304,-8.906557921228853e-05,0.9992239336628798,discharge
4.026085192213241,-0.9254572118022636,5.678203414087696,0.9285857142857143,3.5045,22.0,-0.0131449463377304,-8.906557921228853e-05,0.9990953979390184,discharge
4.012940245875511,-0.9965458681745796,5.678114348508482,1.0,3.45,23.0,-0.0131449463377304,-8.90655792131767e-05,0.9989569887906607,discharge
